Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2015-08-30 19:05:44,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,231981865,-0.00012500,499.00000000
2015-08-30 19:05:44,BCN/BTC,Exchange,Buy,0.00000025,20000.00000000,0.00500000,0.2%,231863063,-0.00500000,19960.00000000
2015-08-30 15:41:29,BCN/BTC,Exchange,Buy,0.00000026,20000.00000000,0.00520000,0.2%,231847044,-0.00520000,19960.00000000
2015-08-30 11:46:07,BCN/BTC,Exchange,Buy,0.00000026,416.32868292,0.00010824,0.2%,231687646,-0.00010824,415.49602556
2015-08-30 11:46:07,BCN/BTC,Exchange,Buy,0.00000026,583.67131708,0.00015175,0.2%,231687646,-0.00015175,582.50397445
2015-08-30 11:45:59,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231687561,-0.00026000,998.00000000
2015-08-30 11:45:52,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231687498,-0.00026000,998.00000000
2015-08-30 11:45:48,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231687453,-0.00026000,998.00000000
2015-08-30 11:44:12,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231686378,-0.00026000,998.00000000
2015-08-30 11:44:05,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231686303,-0.00026000,998.00000000
2015-08-30 11:44:01,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,231686267,-0.00026000,998.00000000
2015-08-29 23:57:43,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,231251638,-0.00025000,998.00000000
2015-08-29 17:51:55,BCN/BTC,Exchange,Buy,0.00000025,700.00000000,0.00017500,0.2%,231030242,-0.00017500,698.60000000
2015-08-29 17:51:45,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,231030084,-0.00025000,998.00000000
2015-08-29 17:51:34,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,231009170,-0.00025000,998.00000000
2015-08-29 17:18:00,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230995236,-0.00025000,998.00000000
2015-08-29 16:59:23,BCN/BTC,Exchange,Buy,0.00000025,456.32946101,0.00011408,0.2%,230983322,-0.00011408,455.41680209
2015-08-29 16:30:00,BCN/BTC,Exchange,Buy,0.00000025,794.19705791,0.00019854,0.2%,230975951,-0.00019854,792.60866380
2015-08-29 16:29:50,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230966036,-0.00025000,998.00000000
2015-08-29 16:02:14,BCN/BTC,Exchange,Buy,0.00000025,211.25650140,0.00005281,0.2%,230959747,-0.00005281,210.83398840
2015-08-29 16:02:07,BCN/BTC,Exchange,Buy,0.00000025,786.74349860,0.00019668,0.2%,230948419,-0.00019668,785.17001161
2015-08-29 15:42:54,BCN/BTC,Exchange,Buy,0.00000025,213.25650140,0.00005331,0.2%,230948419,-0.00005331,212.82998840
2015-08-29 15:42:51,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230948395,-0.00025000,998.00000000
2015-08-29 15:42:46,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230948368,-0.00025000,998.00000000
2015-08-29 15:42:40,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230941611,-0.00025000,998.00000000
2015-08-29 15:30:46,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230941570,-0.00025000,998.00000000
2015-08-29 15:30:44,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230941556,-0.00025000,998.00000000
2015-08-29 15:30:40,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230941509,-0.00025000,998.00000000
2015-08-29 15:30:38,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230941488,-0.00025000,998.00000000
2015-08-29 15:30:35,BCN/BTC,Exchange,Buy,0.00000025,1000.00000000,0.00025000,0.2%,230938723,-0.00025000,998.00000000
2015-08-29 15:00:01,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230923626,-0.00012500,499.00000000
2015-08-29 14:59:52,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230923490,-0.00012500,499.00000000
2015-08-29 14:59:41,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230920476,-0.00012500,499.00000000
2015-08-29 14:54:32,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230920371,-0.00012500,499.00000000
2015-08-29 14:54:30,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230920349,-0.00012500,499.00000000
2015-08-29 14:54:26,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230914547,-0.00012500,499.00000000
2015-08-29 14:22:19,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230899753,-0.00012500,499.00000000
2015-08-29 14:22:16,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230899713,-0.00012500,499.00000000
2015-08-29 14:22:14,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230899662,-0.00012500,499.00000000
2015-08-29 14:22:06,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230899567,-0.00012500,499.00000000
2015-08-29 14:22:05,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230899253,-0.00012500,499.00000000
2015-08-29 14:08:52,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230884456,-0.00012500,499.00000000
2015-08-29 13:58:32,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882560,-0.00012500,499.00000000
2015-08-29 13:55:59,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882503,-0.00012500,499.00000000
2015-08-29 13:55:58,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882472,-0.00012500,499.00000000
2015-08-29 13:55:56,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882445,-0.00012500,499.00000000
2015-08-29 13:55:52,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882423,-0.00012500,499.00000000
2015-08-29 13:55:51,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882403,-0.00012500,499.00000000
2015-08-29 13:55:48,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882384,-0.00012500,499.00000000
2015-08-29 13:55:46,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882355,-0.00012500,499.00000000
2015-08-29 13:55:43,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230882325,-0.00012500,499.00000000
2015-08-29 13:55:42,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230871389,-0.00012500,499.00000000
2015-08-29 13:38:23,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230868783,-0.00012500,499.00000000
2015-08-29 13:34:22,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230848007,-0.00012500,499.00000000
2015-08-29 12:04:53,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230803657,-0.00012500,499.00000000
2015-08-29 11:52:09,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230791833,-0.00012500,499.00000000
2015-08-29 11:25:00,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230781924,-0.00012000,499.00000000
2015-08-29 11:13:34,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230778534,-0.00012500,499.00000000
2015-08-29 11:08:41,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230778509,-0.00012500,499.00000000
2015-08-29 11:08:40,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230778499,-0.00012500,499.00000000
2015-08-29 11:08:39,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230778472,-0.00012500,499.00000000
2015-08-29 11:08:36,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230772633,-0.00012500,499.00000000
2015-08-29 10:47:37,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763792,-0.00012500,499.00000000
2015-08-29 10:47:35,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763766,-0.00012500,499.00000000
2015-08-29 10:47:34,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763739,-0.00012500,499.00000000
2015-08-29 10:47:32,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763716,-0.00012500,499.00000000
2015-08-29 10:47:29,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763687,-0.00012500,499.00000000
2015-08-29 10:47:27,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763672,-0.00012500,499.00000000
2015-08-29 10:47:26,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763665,-0.00012500,499.00000000
2015-08-29 10:47:24,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230763650,-0.00012500,499.00000000
2015-08-29 10:47:23,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230735769,-0.00012500,499.00000000
2015-08-29 10:47:23,BCN/BTC,Exchange,Buy,0.00000025,443.35912441,0.00011083,0.2%,230735754,-0.00011083,442.47240617
2015-08-29 09:59:06,BCN/BTC,Exchange,Buy,0.00000025,56.64087559,0.00001416,0.2%,230735754,-0.00001416,56.52759384
2015-08-29 09:59:05,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230735748,-0.00012500,499.00000000
2015-08-29 09:59:04,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230720889,-0.00012500,499.00000000
2015-08-29 09:32:11,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230720221,-0.00012000,499.00000000
2015-08-29 09:31:39,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230720126,-0.00012000,499.00000000
2015-08-29 09:31:27,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230719652,-0.00012000,499.00000000
2015-08-29 09:30:46,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230719544,-0.00012500,499.00000000
2015-08-29 09:30:32,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230719129,-0.00012500,499.00000000
2015-08-29 09:29:57,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230719043,-0.00012500,499.00000000
2015-08-29 09:29:49,BCN/BTC,Exchange,Buy,0.00000025,500.00000000,0.00012500,0.2%,230715856,-0.00012500,499.00000000
2015-08-29 09:11:59,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230708224,-0.00012000,499.00000000
2015-08-29 09:11:58,BCN/BTC,Exchange,Buy,0.00000024,500.00000000,0.00012000,0.2%,230707042,-0.00012000,499.00000000
2015-08-28 23:24:21,BCN/BTC,Exchange,Buy,0.00000026,378.05841326,0.00009829,0.2%,230344021,-0.00009829,377.30229644
2015-08-28 22:47:11,BCN/BTC,Exchange,Buy,0.00000026,121.94158674,0.00003170,0.2%,230344021,-0.00003170,121.69770357
2015-08-28 22:46:59,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230343257,-0.00013000,499.00000000
2015-08-28 22:46:59,BCN/BTC,Exchange,Buy,0.00000026,200.00000000,0.00005200,0.2%,230343165,-0.00005200,199.60000000
2015-08-28 22:45:27,BCN/BTC,Exchange,Buy,0.00000026,300.00000000,0.00007800,0.2%,230343165,-0.00007800,299.40000000
2015-08-28 22:45:24,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230343145,-0.00013000,499.00000000
2015-08-28 22:45:18,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230335848,-0.00013000,499.00000000
2015-08-28 21:31:15,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298464,-0.00013000,499.00000000
2015-08-28 21:31:12,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298442,-0.00013000,499.00000000
2015-08-28 21:31:02,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298342,-0.00013000,499.00000000
2015-08-28 21:30:58,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298307,-0.00013000,499.00000000
2015-08-28 21:30:48,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298213,-0.00013000,499.00000000
2015-08-28 21:30:43,BCN/BTC,Exchange,Buy,0.00000026,428.81234425,0.00011149,0.2%,230298181,-0.00011149,427.95471957
2015-08-28 21:30:43,BCN/BTC,Exchange,Buy,0.00000026,71.18765575,0.00001850,0.2%,230298181,-0.00001850,71.04528044
2015-08-28 21:30:33,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230298092,-0.00013000,499.00000000
2015-08-28 21:30:29,BCN/BTC,Exchange,Buy,0.00000026,39.26123076,0.00001020,0.2%,230298047,-0.00001020,39.18270830
2015-08-28 21:30:29,BCN/BTC,Exchange,Buy,0.00000026,460.73876924,0.00011979,0.2%,230298047,-0.00011979,459.81729171
2015-08-28 21:30:24,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297993,-0.00013000,499.00000000
2015-08-28 21:30:14,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297849,-0.00013000,499.00000000
2015-08-28 21:30:09,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297795,-0.00013000,499.00000000
2015-08-28 21:30:03,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297713,-0.00013000,499.00000000
2015-08-28 21:29:53,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297593,-0.00013000,499.00000000
2015-08-28 21:29:48,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297547,-0.00013000,499.00000000
2015-08-28 21:29:43,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297501,-0.00013000,499.00000000
2015-08-28 21:29:33,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297422,-0.00013000,499.00000000
2015-08-28 21:29:28,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297371,-0.00013000,499.00000000
2015-08-28 21:29:23,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297322,-0.00013000,499.00000000
2015-08-28 21:29:17,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230297277,-0.00013000,499.00000000
2015-08-28 21:26:13,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230295565,-0.00013000,499.00000000
2015-08-28 21:26:09,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230295528,-0.00013000,499.00000000
2015-08-28 21:25:59,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230295447,-0.00013000,499.00000000
2015-08-28 21:25:56,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,230295419,-0.00013000,499.00000000
2015-08-28 11:50:00,BCN/BTC,Exchange,Buy,0.00000026,5716.06300000,0.00148617,0.2%,229981054,-0.00148617,5704.63087400
2015-08-28 11:50:00,BCN/BTC,Exchange,Buy,0.00000026,1422.30000000,0.00036979,0.2%,229981054,-0.00036979,1419.45540000
2015-08-28 11:50:00,BCN/BTC,Exchange,Buy,0.00000026,1161.63700000,0.00030202,0.2%,229981054,-0.00030202,1159.31372600
2015-08-28 11:50:00,BCN/BTC,Exchange,Buy,0.00000026,700.00000000,0.00018200,0.2%,229981054,-0.00018200,698.60000000
2015-08-28 09:22:20,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894321,-0.00013000,499.00000000
2015-08-28 09:22:17,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894303,-0.00013000,499.00000000
2015-08-28 09:22:12,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894248,-0.00013000,499.00000000
2015-08-28 09:22:10,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894234,-0.00013000,499.00000000
2015-08-28 09:22:04,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894177,-0.00013000,499.00000000
2015-08-28 09:22:02,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894168,-0.00013000,499.00000000
2015-08-28 09:21:56,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894111,-0.00013000,499.00000000
2015-08-28 09:21:54,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894094,-0.00013000,499.00000000
2015-08-28 09:21:48,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894045,-0.00013000,499.00000000
2015-08-28 09:21:45,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229894003,-0.00013000,499.00000000
2015-08-28 09:21:41,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229885925,-0.00013000,499.00000000
2015-08-28 08:45:26,BCN/BTC,Exchange,Buy,0.00000026,144.04576647,0.00003745,0.2%,229855367,-0.00003745,143.75767494
2015-08-28 08:18:10,BCN/BTC,Exchange,Buy,0.00000026,355.95423353,0.00009254,0.2%,229855367,-0.00009254,355.24232507
2015-08-28 08:18:09,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229855266,-0.00013000,499.00000000
2015-08-28 07:17:25,BCN/BTC,Exchange,Buy,0.00000026,351.00000000,0.00009126,0.2%,229806265,-0.00009126,350.29800000
2015-08-28 06:49:20,BCN/BTC,Exchange,Buy,0.00000026,149.00000000,0.00003874,0.2%,229806265,-0.00003874,148.70200000
2015-08-28 06:49:16,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806218,-0.00013000,499.00000000
2015-08-28 06:49:13,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806187,-0.00013000,499.00000000
2015-08-28 06:49:08,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806153,-0.00013000,499.00000000
2015-08-28 06:49:06,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806129,-0.00013000,499.00000000
2015-08-28 06:49:03,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806108,-0.00013000,499.00000000
2015-08-28 06:48:57,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806058,-0.00013000,499.00000000
2015-08-28 06:48:55,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806041,-0.00013000,499.00000000
2015-08-28 06:48:52,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229806016,-0.00013000,499.00000000
2015-08-28 06:48:47,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229805974,-0.00013000,499.00000000
2015-08-28 06:48:44,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229805951,-0.00013000,499.00000000
2015-08-28 06:48:41,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229805921,-0.00013000,499.00000000
2015-08-28 06:48:38,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229805335,-0.00013000,499.00000000
2015-08-28 06:44:51,BCN/BTC,Exchange,Buy,0.00000026,2000.00000000,0.00052000,0.2%,229803625,-0.00052000,1996.00000000
2015-08-28 05:58:56,BCN/BTC,Exchange,Buy,0.00000026,2800.00000000,0.00072800,0.2%,229777327,-0.00072800,2794.40000000
2015-08-27 22:23:26,BCN/BTC,Exchange,Buy,0.00000026,25400.00000000,0.00660400,0.2%,229494628,-0.00660400,25349.20000000
2015-08-27 22:10:57,BCN/BTC,Exchange,Buy,0.00000027,396.91850589,0.00010716,0.2%,229486397,-0.00010716,396.12466888
2015-08-27 22:10:57,BCN/BTC,Exchange,Buy,0.00000026,103.08149411,0.00002680,0.2%,229486397,-0.00002680,102.87533113
2015-08-27 21:36:29,BCN/BTC,Exchange,Buy,0.00000026,1000.00000000,0.00026000,0.2%,229464445,-0.00026000,998.00000000
2015-08-27 21:25:06,BCN/BTC,Exchange,Buy,0.00000026,79896.91850589,0.02077319,0.2%,229456874,-0.02077319,79737.12466888
2015-08-27 21:25:06,BCN/BTC,Exchange,Buy,0.00000026,10100.00000000,0.00262600,0.2%,229456874,-0.00262600,10079.80000000
2015-08-27 21:25:06,BCN/BTC,Exchange,Buy,0.00000026,10003.08149411,0.00260080,0.2%,229456874,-0.00260080,9983.07533113
2015-08-27 20:45:19,BCN/BTC,Exchange,Buy,0.00000026,500.00000000,0.00013000,0.2%,229432399,-0.00013000,499.00000000
2015-08-27 20:22:40,BCN/BTC,Exchange,Buy,0.00000026,4000.00000000,0.00104000,0.2%,229418560,-0.00104000,3992.00000000
2015-08-27 20:01:56,BCN/BTC,Exchange,Buy,0.00000026,10000.00000000,0.00260000,0.2%,229406089,-0.00260000,9980.00000000
2015-08-27 20:01:10,BCN/BTC,Exchange,Buy,0.00000026,50000.00000000,0.01300000,0.2%,229405666,-0.01300000,49900.00000000
2015-08-27 19:57:29,BCN/BTC,Exchange,Buy,0.00000026,20000.00000000,0.00520000,0.2%,229398889,-0.00520000,19960.00000000
2015-08-27 19:57:29,BCN/BTC,Exchange,Buy,0.00000026,487.31062981,0.00012670,0.2%,229397252,-0.00012670,486.33600856
2015-08-27 19:46:46,BCN/BTC,Exchange,Buy,0.00000026,0.00937019,0.00000000,0.2%,229397252,0.00000000,0.00935145
2015-08-27 19:45:18,BCN/BTC,Exchange,Buy,0.00000026,19612.68000000,0.00509929,0.2%,229396524,-0.00509929,19573.45464000
2015-08-27 19:32:35,BCN/BTC,Exchange,Buy,0.00000026,9925.32931268,0.00258058,0.2%,229356761,-0.00258058,9905.47865406
2015-08-27 18:38:52,BCN/BTC,Exchange,Buy,0.00000026,74.67068732,0.00001941,0.2%,229356761,-0.00001941,74.52134595
2015-08-27 17:44:43,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325453,-0.00013500,499.00000000
2015-08-27 17:44:37,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325405,-0.00013500,499.00000000
2015-08-27 17:44:35,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325391,-0.00013500,499.00000000
2015-08-27 17:44:30,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325339,-0.00013500,499.00000000
2015-08-27 17:44:28,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325320,-0.00013500,499.00000000
2015-08-27 17:44:22,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325274,-0.00013500,499.00000000
2015-08-27 17:44:20,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325262,-0.00013500,499.00000000
2015-08-27 17:44:14,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325220,-0.00013500,499.00000000
2015-08-27 17:44:12,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325198,-0.00013500,499.00000000
2015-08-27 17:44:06,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325145,-0.00013500,499.00000000
2015-08-27 17:44:04,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325130,-0.00013500,499.00000000
2015-08-27 17:43:58,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325078,-0.00013500,499.00000000
2015-08-27 17:43:56,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229325057,-0.00013500,499.00000000
2015-08-27 17:43:50,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324998,-0.00013500,499.00000000
2015-08-27 17:43:48,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324983,-0.00013500,499.00000000
2015-08-27 17:43:42,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324945,-0.00013500,499.00000000
2015-08-27 17:43:39,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324910,-0.00013500,499.00000000
2015-08-27 17:43:34,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324817,-0.00013500,499.00000000
2015-08-27 17:43:32,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324785,-0.00013500,499.00000000
2015-08-27 17:43:26,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324705,-0.00013500,499.00000000
2015-08-27 17:43:24,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324681,-0.00013500,499.00000000
2015-08-27 17:43:18,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324627,-0.00013500,499.00000000
2015-08-27 17:43:16,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324607,-0.00013500,499.00000000
2015-08-27 17:43:10,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324540,-0.00013500,499.00000000
2015-08-27 17:43:08,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324522,-0.00013500,499.00000000
2015-08-27 17:43:02,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324460,-0.00013500,499.00000000
2015-08-27 17:43:00,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324444,-0.00013500,499.00000000
2015-08-27 17:42:54,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324383,-0.00013500,499.00000000
2015-08-27 17:42:52,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324362,-0.00013500,499.00000000
2015-08-27 17:42:46,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324319,-0.00013500,499.00000000
2015-08-27 17:42:45,BCN/BTC,Exchange,Buy,0.00000027,500.00000000,0.00013500,0.2%,229324309,-0.00013500,499.00000000
